date,HuoD,XiD,FaD
2014-08-06,0.826135205,0.646161181,0.849001143
2014-08-07,0.814167636,0.710991996,0.837765366
2014-08-08,0.813880597,0.782262907,0.838603027
2014-08-11,0.822240064,0.773246805,0.848192331
2014-08-12,0.825626907,0.798577992,0.85255635
2014-08-13,0.829304051,0.81661036,0.857506261
2014-08-14,0.820656457,0.757790443,0.850475049
2014-08-15,0.825587765,0.759937088,0.855872376
2014-08-18,0.831455212,0.807164897,0.867068814
2014-08-19,0.828663106,0.802871445,0.863344711
2014-08-20,0.834886089,0.778398817,0.867908573
2014-08-21,0.830523966,0.770241438,0.865015312
2014-08-22,0.842166986,0.773676167,0.877448572
2014-08-25,0.842944927,0.76423054,0.878306689
2014-08-26,0.836263659,0.723872352,0.878222766
2014-08-27,0.84262527,0.713997363,0.880101602
2014-08-28,0.833766746,0.698111803,0.870491842
2014-08-29,0.840507813,0.700258448,0.882023449
2014-09-01,0.848709083,0.712280081,0.890991195
2014-09-02,0.861284979,0.726448358,0.901661013
2014-09-03,0.869494403,0.72344299,0.910593616
2014-09-04,0.878774787,0.737181906,0.922637156
2014-09-05,0.88852324,0.737181906,0.93079609
2014-09-09,0.894507025,0.721725544,0.934406372
2014-09-10,0.902173902,0.712709442,0.943557175
2014-09-11,0.901586777,0.714426725,0.941925389
2014-09-12,0.917305967,0.720437623,0.958586817
2014-09-15,0.92364692,0.734176539,0.964315117
2014-09-16,0.908231621,0.697682442,0.950506562
2014-09-17,0.913881614,0.704122538,0.957173756
2014-09-18,0.916626968,0.707557267,0.961372027
2014-09-19,0.924443888,0.708845352,0.969895503
2014-09-22,0.913485304,0.701117171,0.960439952
2014-09-23,0.92020517,0.705410623,0.966528074
2014-09-24,0.933742755,0.723872352,0.97940403
2014-09-25,0.940919274,0.719149538,0.985721893
2014-09-26,0.943163397,0.711421357,0.991118695
2014-09-29,0.954831424,0.716573533,1.003947445
2014-09-30,0.953504412,0.725589635,1.005746554
2014-10-08,0.956014916,0.732029731,1.010290484
2014-10-09,0.958325362,0.747056731,1.010482984
2014-10-10,0.946311041,0.740616635,0.99445203
2014-10-13,0.940588201,0.727307081,0.987867711
2014-10-14,0.944557276,0.711850719,0.98813207
2014-10-15,0.946637221,0.708845352,0.996164593
2014-10-16,0.936980642,0.684372724,0.985043162
2014-10-17,0.927095737,0.682655441,0.976302009
2014-10-20,0.933802011,0.692100905,0.986325617
2014-10-21,0.941889118,0.682655441,0.99826268
2014-10-22,0.932285815,0.669345724,0.987356302
2014-10-23,0.915495664,0.644014536,0.97068281
2014-10-24,0.915275492,0.651313356,0.970008275
2014-10-27,0.911128649,0.657753452,0.961876617
2014-10-28,0.934459266,0.666769718,0.986717959
2014-10-29,0.958162272,0.673209814,1.012127883
2014-10-30,1.008016271,0.668916362,1.053786437
2014-10-31,1.016246353,0.678361989,1.059540439
2014-11-03,1.022580782,0.67106317,1.064277394
2014-11-04,1.029069059,0.677503266,1.071100895
2014-11-05,1.034089523,0.659470898,1.078907875
2014-11-06,1.032973442,0.656894729,1.074380729
2014-11-07,1.032268348,0.652601277,1.074836014
2014-11-10,1.055049894,0.664193548,1.095858839
2014-11-11,1.030436843,0.656036169,1.072775693
2014-11-12,1.048043533,0.659041537,1.090967151
2014-11-13,1.034733187,0.680937995,1.0858153
2014-11-14,1.027214722,0.669345724,1.080098539
2014-11-17,1.029543652,0.666769718,1.083592902
2014-11-18,1.025713747,0.672351091,1.075183247
2014-11-19,1.026153004,0.656894729,1.076925708
2014-11-20,1.026529199,0.654318723,1.080756289
2014-11-21,1.037691102,0.656036169,1.092462562
2014-11-24,1.061170674,0.680937995,1.112336685
2014-11-25,1.071569858,0.704122538,1.121891895
2014-11-26,1.083044894,0.709703911,1.137846793
2014-11-27,1.077598221,0.704981261,1.132833415
2014-11-28,1.078863802,0.700258448,1.127563022
2014-12-01,1.081865751,0.715714809,1.128558564
2014-12-02,1.098602082,0.725589635,1.144968222
2014-12-03,1.117677672,0.780116263,1.162383388
2014-12-04,1.153380322,0.789561727,1.195096751
2014-12-05,1.136393919,0.757361082,1.17661838
2014-12-08,1.212267351,0.781404184,1.241330707
2014-12-09,1.172931048,0.747915455,1.196843408
2014-12-10,1.226860675,0.761654534,1.256425914
2014-12-11,1.251870035,0.778828178,1.274838196
2014-12-12,1.247375265,0.79042045,1.273247322
2014-12-15,1.259404808,0.814892914,1.28591819
2014-12-16,1.282010217,0.826055987,1.29824707
2014-12-17,1.295250434,0.789991088,1.303057982
2014-12-18,1.299060225,0.784409715,1.308962521
2014-12-19,1.369045008,0.785697636,1.364434352
2014-12-22,1.461502009,0.778398817,1.444352035
2014-12-23,1.385673155,0.728595002,1.366042535
2014-12-24,1.385566059,0.717861454,1.365306107
2014-12-25,1.431846205,0.728595002,1.40273859
2014-12-26,1.444837981,0.740616635,1.416150083
2014-12-29,1.453015331,0.741045997,1.422266529
2014-12-30,1.402410029,0.725589635,1.375561028
2014-12-31,1.44627372,0.747056731,1.418448536
2015-01-05,1.51621012,0.811887547,1.481867918
2015-01-06,1.488104761,0.782692269,1.457703733
2015-01-07,1.499671672,0.788273642,1.473578903
2015-01-08,1.441808307,0.768953353,1.423483944
2015-01-09,1.41291794,0.771099997,1.396808874
2015-01-12,1.347425752,0.744910087,1.344671952
2015-01-13,1.354609338,0.740187274,1.348659365
2015-01-14,1.350547301,0.726877719,1.34816002
2015-01-15,1.391622691,0.738899189,1.384435934
2015-01-16,1.394571364,0.759507726,1.388747501
2015-01-19,1.269446824,0.729883087,1.273718342
2015-01-20,1.29728852,0.738469827,1.298593779
2015-01-21,1.348801147,0.75306763,1.345916641
2015-01-22,1.355984733,0.787414919,1.351995847
2015-01-23,1.355453059,0.77281728,1.351415726
2015-01-26,1.379894321,0.787844281,1.370560239
2015-01-27,1.36785771,0.796001823,1.360471591
2015-01-28,1.354136376,0.78398019,1.345958079
2015-01-29,1.38693928,0.808882179,1.371010279
2015-01-30,1.374664557,0.811458185,1.361944448
2015-02-02,1.314585338,0.785697636,1.313131944
2015-02-03,1.335996925,0.792137733,1.331886213
2015-02-04,1.338066541,0.777110732,1.332435912
2015-02-05,1.306442781,0.77281728,1.300858663
2015-02-06,1.247840072,0.762942455,1.248572777
2015-02-09,1.235347352,0.756502359,1.236033564
2015-02-10,1.269049971,0.77925754,1.265818522
2015-02-11,1.268315521,0.777110732,1.270775776
2015-02-12,1.277463258,0.777110732,1.27795228
2015-02-13,1.295885399,0.784838913,1.298252315
2015-02-16,1.301192903,0.792996456,1.303829029
2015-02-17,1.308443355,0.799436552,1.312530317
2015-02-25,1.327481434,0.7801161,1.327025472
2015-02-26,1.35438971,0.807164733,1.352176807
2015-02-27,1.358792605,0.814034191,1.355369045
2015-03-02,1.384134126,0.83507209,1.378479991
2015-03-03,1.351222495,0.886163826,1.349238437
2015-03-04,1.355822187,0.879723729,1.356280139
2015-03-05,1.321269867,0.882299735,1.327633392
2015-03-06,1.323197595,0.88358782,1.332757968
2015-03-09,1.342153041,0.886593187,1.356459001
2015-03-10,1.354173887,0.890457278,1.368425437
2015-03-11,1.347560574,0.90591364,1.364838758
2015-03-12,1.365620111,0.880582452,1.377084239
2015-03-13,1.376900526,0.877577085,1.38951068
2015-03-16,1.407303827,0.886593187,1.421701619
2015-03-17,1.444267165,0.923516646,1.450566043
2015-03-18,1.477099425,0.92480473,1.477008225
2015-03-19,1.50390441,0.971173816,1.506983585
2015-03-20,1.514142134,0.972032539,1.516866097
2015-03-23,1.564582171,0.983195449,1.565239052
2015-03-24,1.563311697,0.976325828,1.563679649
2015-03-25,1.531872772,0.948847996,1.5324318
2015-03-26,1.535718443,0.957434737,1.53467885
2015-03-27,1.53902972,0.951424002,1.537298835
2015-03-30,1.584093756,0.957434737,1.576506825
2015-03-31,1.557219186,0.960869629,1.551758847
2015-04-01,1.584477018,0.966021641,1.57558524
2015-04-02,1.597216548,0.97589663,1.583624583
2015-04-03,1.621557781,0.96945637,1.609090106
2015-04-07,1.661555144,1.001657179,1.650059963
2015-04-08,1.638241923,0.966021641,1.632346345
2015-04-09,1.617105415,0.920511278,1.609769362
2015-04-10,1.638363154,0.936397002,1.631118964
2015-04-13,1.675283001,0.944125183,1.669498209
2015-04-14,1.774040726,0.928668821,1.748703068
2015-04-15,1.711935381,0.893033283,1.689102204
2015-04-16,1.760433555,0.910207092,1.737384416
2015-04-17,1.808519655,0.921370001,1.776683672
2015-04-20,1.80596566,0.922228725,1.763504018
2015-04-21,1.83523494,0.935108917,1.804624413
2015-04-22,1.945224152,0.965162918,1.898851046
2015-04-23,1.940663603,1.00680919,1.897231848
2015-04-24,1.920039198,0.970744455,1.873687122
2015-04-27,1.982809408,0.970315093,1.928721502
2015-04-28,1.941373589,0.947559912,1.885170998
2015-04-29,1.94491265,0.984054009,1.893942048
2015-04-30,2.03246933,0.944983906,1.962730433
2015-05-04,2.21424493,0.928239459,2.121801572
2015-05-05,2.085997754,0.902478911,1.989130129
2015-05-06,2.018408768,0.900332266,1.925754283
2015-05-07,1.878678401,0.901190826,1.811112745
2015-05-08,1.932898328,0.914071182,1.860638599
2015-05-11,2.021143249,0.92480473,1.938680593
2015-05-12,2.129780443,0.93854381,2.029520915
2015-05-13,2.072653159,0.948418635,1.977220342
2015-05-14,2.116143916,0.967739087,2.012047527
2015-05-15,2.0742808,0.931244827,1.970777643
2015-05-18,2.050922458,0.942837098,1.956767147
2015-05-19,2.095523861,0.966021641,2.003002152
2015-05-20,2.100773195,0.96945637,2.011445376
2015-05-21,2.128984562,0.976325991,2.04539084
2015-05-22,2.193554746,1.052748915,2.104842216
2015-05-25,2.293572071,1.066917355,2.19996001
2015-05-26,2.336655647,1.099118,2.24970354
2015-05-27,2.388231879,1.099547362,2.297599181
2015-05-28,2.230593649,1.017542902,2.156404262
2015-05-29,2.230690416,1.055754445,2.159084043
2015-06-01,2.408901406,1.122302543,2.313145476
2015-06-02,2.490007863,1.1652369,2.384604725
2015-06-03,2.44621267,1.207312534,2.351662671
2015-06-04,2.445175415,1.260121716,2.366709097
2015-06-05,2.541130704,1.25454018,2.448968245
2015-06-08,2.596009516,1.20512158,2.489061102
2015-06-09,2.665084799,1.216392403,2.544159998
2015-06-10,2.609182323,1.218993425,2.502968792
2015-06-11,2.585767443,1.20165366,2.495523733
2015-06-12,2.663407687,1.192116634,2.573107295
2015-06-15,2.655901182,1.150500937,2.549693176
2015-06-16,2.526565106,1.060333539,2.423911848
2015-06-17,2.684016869,1.138363053,2.572305302
2015-06-18,2.587484241,1.078973978,2.47800681
2015-06-19,2.396787055,1.046895144,2.296529681
2015-06-23,2.458028021,1.078540529,2.35091208
2015-06-24,2.639883536,1.122757085,2.51003777
2015-06-25,2.600798392,1.03779173,2.446875928
2015-06-26,2.359840569,0.934185937,2.225939565
2015-06-29,2.307620673,0.840984068,2.144270504
2015-06-30,2.402170667,0.873496352,2.23330175
2015-07-01,2.207410358,0.786363425,2.054025514
2015-07-02,1.992502955,0.707900462,1.855191967
2015-07-03,1.793683326,0.637240565,1.67465006
2015-07-06,1.768144466,0.573516508,1.644174306
2015-07-07,1.687405506,0.516294843,1.553724754
2015-07-08,1.530337549,#VALUE!,1.407784488
2015-07-09,1.683396202,#VALUE!,1.547960786
2015-07-10,1.851926149,#VALUE!,1.702470686
2015-07-13,2.024215328,0.567881015,1.862504847
2015-07-14,1.966573765,0.624669068,1.849491466
2015-07-15,1.781561365,0.562245522,1.688022738
2015-07-16,1.818563301,#VALUE!,1.724592908
2015-07-17,1.927320095,#VALUE!,1.831014668
2015-07-20,1.953278097,#VALUE!,1.854396267
2015-07-21,1.969888304,#VALUE!,1.871496196
2015-07-22,2.018119554,#VALUE!,1.911243393
2015-07-23,2.070322598,0.618600126,1.963048817
2015-07-24,2.044607056,0.680590222,1.936424101
2015-07-27,1.845290546,0.685358653,1.74770805
2015-07-28,1.836689705,0.642875894,1.726223646
2015-07-29,1.962976536,0.707033564,1.844868857
2015-07-30,1.903838347,0.668885787,1.793818744
2015-07-31,1.884667622,0.638107463,1.77190056
2015-08-03,1.869991122,0.586521291,1.750044794
2015-08-04,1.967961664,0.641141934,1.848394167
2015-08-05,1.916757277,0.642875894,1.805485153
2015-08-06,1.888776955,0.62553613,1.789322545
2015-08-07,1.943461146,0.648077938,1.84944898
2015-08-10,2.072876049,0.67972316,1.979084492
2015-08-11,2.059607019,0.693595168,1.979660416
2015-08-12,2.047763398,0.668885787,1.969215618
2015-08-13,2.146259091,0.697063088,2.064397404
2015-08-14,2.157271494,0.697063088,2.086612992
2015-08-17,2.227808066,0.742146706,2.144724215
2015-08-18,2.009679086,0.668018725,1.939913743
2015-08-19,2.061890827,0.690127084,1.989918485
2015-08-20,1.972953315,0.67625524,1.899227128
2015-08-21,1.881001351,0.617733064,1.811643037
2015-08-24,1.693084312,0.55617658,1.630985211
2015-08-25,1.524486954,0.500688875,1.474937939
2015-08-26,1.45129201,0.450836827,1.417443553
2015-08-27,1.540062082,0.465142284,1.498252923
2015-08-28,1.659692652,0.502422999,1.612354728
2015-08-31,1.651765374,0.495920444,1.595277354
2015-09-01,1.628049864,0.477713617,1.549539071
2015-09-02,1.639393341,0.443900823,1.540323752
2015-09-07,1.586439538,0.454304747,1.506054658
2015-09-08,1.644977011,0.474679146,1.571338713
2015-09-09,1.689437068,0.50372351,1.619708521
2015-09-10,1.640277834,0.488117542,1.578064654
2015-09-11,1.631056163,0.493753035,1.569597302
2015-09-14,1.531044817,0.444334435,1.468178429
2015-09-15,1.43852258,0.412255601,1.388253402
2015-09-16,1.549167416,0.448235805,1.498157985
2015-09-17,1.502160431,0.440432902,1.452852432
2015-09-18,1.486761441,0.441299801,1.443895702
2015-09-21,1.500605092,0.456038707,1.46901032
2015-09-22,1.48497832,0.465575733,1.456252381
2015-09-23,1.43921517,0.447368743,1.415418375
2015-09-24,1.451759535,0.455171809,1.434540334
2015-09-25,1.405385341,0.43783188,1.391805987
2015-09-28,1.411898625,0.449536316,1.398329986
2015-09-29,1.377334346,0.437398431,1.361880981
2015-09-30,1.382309145,0.441299801,1.367766113
2015-10-08,1.436279544,0.466442631,1.424548723
2015-10-09,1.453418164,0.493753035,1.440857148
2015-10-12,1.517469177,0.517161905,1.512614325
2015-10-13,1.519735589,0.518028803,1.518713986
2015-10-14,1.491114865,0.519762764,1.491257379
2015-10-15,1.539199878,0.541871123,1.539829128
2015-10-16,1.555859012,0.544472145,1.55796656
2015-10-19,1.553819296,0.527999278,1.560253999
2015-10-20,1.575602185,0.528432728,1.583958178
2015-10-21,1.473622883,0.480748088,1.482418141
2015-10-22,1.513719187,0.498088017,1.528356791
2015-10-23,1.530988823,0.507624879,1.551181349
2015-10-26,1.544391043,0.51239331,1.5561685
2015-10-27,1.541149895,0.503723346,1.551330313
2015-10-28,1.516684713,0.505023857,1.523832268
2015-10-29,1.525916713,0.50892539,1.536165869
2015-10-30,1.510958067,0.492452524,1.52394504
2015-11-02,1.483623039,0.478147067,1.494725516
2015-11-03,1.476468266,0.481181538,1.485686435
2015-11-04,1.547090188,0.510225901,1.555724755
2015-11-05,1.578955323,0.523664296,1.586191067
2015-11-06,1.600929571,0.53450167,1.607989135
2015-11-09,1.622037267,0.539703714,1.628660007
2015-11-10,1.606160422,0.590422824,1.615259529
2015-11-11,1.620500412,0.570915486,1.629206034
2015-11-12,1.60836486,0.576550816,1.62495636
2015-11-13,1.606614357,0.543605083,1.617048672
2015-11-16,1.60643224,0.560511562,1.603265818
2015-11-17,1.609643488,0.550541087,1.611182423
2015-11-18,1.589472475,0.546639554,1.582889203
2015-11-19,1.60121661,0.569181526,1.594985196
2015-11-20,1.601499844,0.572649447,1.595996474
2015-11-23,1.594416831,0.550107638,1.588005912
2015-11-24,1.593032194,0.549240576,1.589076985
2015-11-25,1.608312128,0.55791054,1.601119476
2015-11-26,1.601299243,0.582186309,1.591265289
2015-11-27,1.509269538,0.542322558,1.502735485
2015-11-30,1.537869604,0.526114241,1.527791357
2015-12-01,1.535837499,0.536189685,1.524080367
2015-12-02,1.564428322,0.554150275,1.558193678
2015-12-03,1.571832624,0.561597392,1.56983491
2015-12-04,1.540589951,0.544512857,1.54363663
2015-12-07,1.537010662,0.55984512,1.540812081
2015-12-08,1.497788522,0.535751658,1.502847733
2015-12-09,1.487872086,0.530932868,1.496391921
2015-12-10,1.476256248,0.530056813,1.486692992
2015-12-11,1.461396,0.552398002,1.477418926
2015-12-14,1.506172997,0.5804342,1.517402158
2015-12-15,1.496717562,0.572110864,1.51053617
2015-12-16,1.489056122,0.586567072,1.507362815
2015-12-17,1.519780167,0.602337362,1.536526215
2015-12-18,1.515369661,0.627745069,1.535284148
2015-12-21,1.543961572,0.640010814,1.563335563
2015-12-22,1.542861256,0.634753996,1.562503672
2015-12-23,1.533274262,0.611974779,1.552199969
2015-12-24,1.507465216,0.609346289,1.530982546
2015-12-25,1.516384626,0.612412807,1.534429178
2015-12-28,1.492277156,0.583500554,1.503631892
2015-12-29,1.503317828,0.593575999,1.512057283
2015-12-30,1.502513793,0.595766299,1.513960772
2015-12-31,1.488488024,0.589633427,1.502574457
2016-01-04,1.370200775,0.53049484,1.3938191
2016-01-05,1.365782657,0.514724551,1.394666727
2016-01-06,1.408630295,0.538379985,1.434017386
2016-01-07,1.291554807,0.484498217,1.323584085
2016-01-08,1.32446372,0.505525324,1.355707886
2016-01-11,1.243857406,0.457338237,1.277309217
2016-01-12,1.246550571,0.462595055,1.276929463
2016-01-13,1.215731933,0.44594871,1.243423024
2016-01-14,1.234273674,0.45690021,1.269301346
2016-01-15,1.17810971,0.42754993,1.217527917
2016-01-18,1.177282842,0.434559021,1.217491725
2016-01-19,1.215113277,0.452081583,1.255255706
2016-01-20,1.22700365,0.443758411,1.258320486
2016-01-21,1.172787529,0.434559021,1.210694974
2016-01-22,1.184024997,0.446824765,1.220957764
2016-01-25,1.190984062,0.451205365,1.228295296
2016-01-26,1.093935524,0.406522986,1.137753428
2016-01-27,1.068430913,#VALUE!,1.113993649
2016-01-28,1.024192114,#VALUE!,1.073650595
2016-01-29,1.057418509,#VALUE!,1.104484597
2016-02-01,1.03927634,#VALUE!,1.088070742
2016-02-02,1.063895914,#VALUE!,1.111289215
2016-02-03,1.063036972,#VALUE!,1.11193123
2016-02-04,1.078810526,#VALUE!,1.130345609
2016-02-05,1.071507884,#VALUE!,1.121306529
2016-02-15,1.060476453,#VALUE!,1.108964536
2016-02-16,1.104802233,#VALUE!,1.152226552
2016-02-17,1.117162306,0.447262792,1.162988162
2016-02-18,1.118676328,0.4595287,1.163009143
2016-02-19,1.115214464,0.457776428,1.161420891
2016-02-22,1.140058559,0.484060189,1.184412246
2016-02-23,1.134888595,0.495887907,1.179973745
2016-02-24,1.167914933,0.506401379,1.205203233
2016-02-25,1.077304115,0.490631089,1.117722473
2016-02-26,1.093365251,0.517353041,1.130005719
2016-02-29,1.046826335,0.486250489,1.084420597
2016-03-01,1.063055455,0.523923941,1.100640902
2016-03-02,1.111723244,0.576491628,1.14848514
2016-03-03,1.114653977,0.591823726,1.151250942
2016-03-04,1.115348198,0.576053437,1.14830418
2016-03-07,1.125464692,0.618107652,1.160874864
2016-03-08,1.119616272,0.596642517,1.156649843
2016-03-09,1.100329752,0.537065903,1.135620199
2016-03-10,1.079174761,0.513848496,1.113594488
2016-03-11,1.078288093,0.516914851,1.115756566
2016-03-14,1.102473303,0.531371058,1.14014105
2016-03-15,1.112883903,0.503773051,1.147747662
2016-03-16,1.112487594,0.510343951,1.147983173
2016-03-17,1.126307869,0.526990295,1.161929677
2016-03-18,1.144797965,0.548017403,1.181252528
2016-03-21,1.167110354,0.558530875,1.202815086
2016-03-22,1.159582647,0.546703157,1.200997095
2016-03-23,1.160810718,0.55283603,1.200697068
2016-03-24,1.140529347,0.535313631,1.183702044
2016-03-25,1.150611048,0.531371058,1.193934936
2016-03-28,1.147162231,0.523923941,1.190146841
2016-03-29,1.13309732,0.52129545,1.174795143
2016-03-30,1.16110428,0.534437413,1.205603968
2016-03-31,1.16367241,0.52830454,1.207481231
2016-04-01,1.162693868,0.546703157,1.210643047
2016-04-05,1.182902392,0.549769675,1.229713603
2016-04-06,1.176857176,0.535751658,1.226412788
2016-04-07,1.161694667,0.521295614,1.209985821
2016-04-08,1.150359345,0.499392288,1.198141074
2016-04-11,1.167649096,0.515600769,1.214075516
2016-04-12,1.160382877,0.505963351,1.204960904
2016-04-13,1.182456068,0.556778602,1.224046672
2016-04-14,1.18739988,0.544512857,1.230113813
2016-04-15,1.180854521,0.54626513,1.224861778
2016-04-18,1.161251605,0.529618786,1.208445301
2016-04-19,1.182738758,0.549427952,1.228464192
2016-04-20,1.126167611,0.511658196,1.178079697
2016-04-21,1.112497923,0.531371058,1.163303399
2016-04-22,1.118394726,0.521733641,1.168996557
2016-04-25,1.117134581,0.532247113,1.168561204
2016-04-26,1.121651096,0.529618786,1.173762884
2016-04-27,1.118995985,0.520419396,1.172639884
2016-04-28,1.11367326,0.505963351,1.168354542
2016-04-29,1.114015206,0.503335024,1.166637258
2016-05-03,1.137139786,0.518667123,1.187494335
2016-05-04,1.135644247,0.512534251,1.185917099
2016-05-05,1.136792947,0.519543341,1.186610516
2016-05-06,1.104162375,0.491945334,1.156615749
2016-05-09,1.071406768,0.454271883,1.127415632
2016-05-10,1.074851236,0.448577038,1.130235984
2016-05-11,1.076916503,0.44594871,1.133111936
2016-05-12,1.094572663,0.448577038,1.153976356
2016-05-13,1.082177254,0.442006138,1.143447634
2016-05-16,1.087114542,0.455147937,1.148421673
2016-05-17,1.080333246,0.454271883,1.140675013
2016-05-18,1.066015001,0.441567947,1.125852557
2016-05-19,1.063761093,0.44594871,1.123769158
2016-05-20,1.068711428,0.453395665,1.130423763
2016-05-23,1.074467973,0.452957637,1.134924683
2016-05-24,1.067555661,0.444196438,1.130158355
2016-05-25,1.06648144,0.445072492,1.127057908
2016-05-26,1.065488219,0.451643555,1.125507947
2016-05-27,1.065176717,0.447700983,1.1257508
2016-05-30,1.064316143,0.454271883,1.124723787
2016-05-31,1.097158733,0.47748929,1.156502977
2016-06-01,1.094702592,0.483622162,1.154994453
2016-06-02,1.096301965,0.488002762,1.156436363
2016-06-03,1.10443528,0.488440789,1.166593723
2016-06-06,1.103913391,#VALUE!,1.165145519
2016-06-07,1.101159339,#VALUE!,1.161627028
2016-06-08,1.102149841,#VALUE!,1.165209511
2016-06-13,1.070737554,#VALUE!,1.135716186
2016-06-14,1.07286099,#VALUE!,1.135522113
2016-06-15,1.088748707,#VALUE!,1.152006778
2016-06-16,1.084656227,#VALUE!,1.148038772
2016-06-17,1.092025736,#VALUE!,1.15441643
2016-06-20,1.090856378,#VALUE!,1.156816641
2016-06-21,1.089606562,0.47748929,1.154599488
2016-06-22,1.097129376,0.491945334,1.162675022
2016-06-23,1.089270596,0.484060189,1.154564345
2016-06-24,1.074896901,0.470042172,1.141417736
2016-06-27,1.085403181,0.490631089,1.152869616
2016-06-28,1.090054517,0.493259416,1.15788142
2016-06-29,1.097879592,0.507277597,1.165784386
2016-06-30,1.0969565,0.506401379,1.166296319
2016-07-01,1.098466173,0.529180759,1.167897684
2016-07-04,1.118561078,0.56685421,1.185381562
2016-07-05,1.12981268,0.561159365,1.198002076
2016-07-06,1.129089103,0.576491628,1.204843936
2016-07-07,1.125061859,0.5804342,1.198572231
2016-07-08,1.119171036,0.567730265,1.19339835
2016-07-11,1.12000334,0.576929655,1.192294232
2016-07-12,1.141938447,0.597474752,1.2126955
2016-07-13,1.149810274,0.606527316,1.22150484
2016-07-14,1.146971959,0.600061222,1.221281918
2016-07-15,1.147635193,0.595750439,1.223123514
2016-07-18,1.1454824,0.583680245,1.217403606
2016-07-19,1.154579579,0.573334365,1.227258842
2016-07-20,1.146455506,0.576351832,1.219167047
2016-07-21,1.148720287,0.580231618,1.220875938
2016-07-22,1.136228111,0.570747895,1.20964121
2016-07-25,1.140874555,0.556953388,1.215048504
2016-07-26,1.151409103,0.563850641,1.226336208
2016-07-27,1.138775582,0.53238184,1.212987134
2016-07-28,1.151522179,0.550056134,1.221672162
2016-07-29,1.146495191,0.536692624,1.21512351
2016-08-01,1.142073269,0.542727721,1.213083646
2016-08-02,1.145688981,0.546607507,1.214851283
2016-08-03,1.14636635,0.541434567,1.216346695
2016-08-04,1.148210358,0.539710254,1.217330172
2016-08-05,1.143977076,0.542296724,1.21425805
2016-08-08,1.154761153,0.567299268,1.227070539
2016-08-09,1.159826739,0.565574955,1.23217256
2016-08-10,1.153162868,0.575058678,1.232061886
2016-08-11,1.144702828,0.567730265,1.226158395
2016-08-12,1.166784717,0.569023581,1.247362705
2016-08-15,1.194599774,0.581093775,1.270658808
2016-08-16,1.193205352,0.578507305,1.264515611
2016-08-17,1.195450019,0.567299268,1.265175459
2016-08-18,1.190994391,0.560833011,1.26260268
2016-08-19,1.190601887,0.564281638,1.263871498
2016-08-22,1.178184188,0.546607507,1.254921062
2016-08-23,1.192896568,0.548331821,1.267869926
2016-08-24,1.195709332,0.566005951,1.269500139
2016-08-25,1.185477588,0.554366918,1.256814585
2016-08-26,1.185511837,0.550918291,1.261114613
2016-08-29,1.18327913,0.553935758,1.258034097
2016-08-30,1.186297932,0.557384384,1.26006452
2016-08-31,1.181459042,0.556091231,1.259207977
2016-09-01,1.173937859,0.562557325,1.251615527
2016-09-02,1.176374973,0.572472208,1.257803308
2016-09-05,1.177899324,0.594026126,1.257019672
2016-09-06,1.189190611,0.591439656,1.265993188
2016-09-07,1.187825545,0.587991029,1.265726731
2016-09-08,1.188307205,0.581955932,1.266380285
2016-09-09,1.178209195,0.577645148,1.25660058
2016-09-12,1.163306544,0.525915747,1.243323365
2016-09-13,1.168768439,0.52764006,1.245196956
2016-09-14,1.157031915,0.52203596,1.236258583
2016-09-19,1.163532152,0.529364374,1.244471542
2016-09-20,1.16073026,0.531950844,1.241699446
2016-09-21,1.162074668,0.531950844,1.241963805
2016-09-22,1.164745544,0.53238184,1.246388669
2016-09-23,1.161920276,0.528502217,1.241973771
2016-09-26,1.144451126,0.517725176,1.227211635
2016-09-27,1.147434048,0.525484587,1.229768678
2016-09-28,1.145298652,0.521604963,1.227418296
2016-09-29,1.1444533,0.531519684,1.226408068
2016-09-30,1.144814817,0.53798594,1.227824276
2016-10-10,1.160161618,0.543158881,1.24434251
2016-10-11,1.165102712,0.543158881,1.251832678
2016-10-12,1.1657741,0.553935758,1.253440337
2016-10-13,1.169601831,0.573334365,1.257154999
2016-10-14,1.168201972,0.560833011,1.25677577
2016-10-17,1.158355664,0.616873196,1.244995539
2016-10-18,1.173806843,0.62937455,1.261051145
2016-10-19,1.175506788,0.635409647,1.264287444
2016-10-20,1.173289847,0.61859751,1.261159197
2016-10-21,1.175025128,0.61902867,1.262178342
2016-10-24,1.186085915,0.62377045,1.27274483
2016-10-25,1.185923912,0.636271804,1.277236833
2016-10-26,1.179099668,0.619459666,1.272646744
2016-10-27,1.180970315,0.640582587,1.276082885
2016-10-28,1.172233565,0.614286726,1.267489124
2016-10-31,1.167261484,0.644893371,1.262591141
2016-11-01,1.172057971,0.648341997,1.27116025
2016-11-02,1.161907772,0.622046136,1.257249937
2016-11-03,1.169921488,0.62420161,1.263740892
2016-11-04,1.163470721,0.640151427,1.255699976
2016-11-07,1.166311211,0.677655325,1.256296357
2016-11-08,1.169740457,0.676793168,1.259079993
2016-11-09,1.163524541,0.672051225,1.250985576
2016-11-10,1.176054228,0.681966108,1.264271184
2016-11-11,1.187378678,0.739730607,1.274039874
2016-11-14,1.190894906,0.712141593,1.276579607
2016-11-15,1.191334162,0.678948478,1.276517714
2016-11-16,1.193390731,0.667309445,1.278694478
2016-11-17,1.201950256,0.668602598,1.291229495
2016-11-18,1.192113734,0.660412191,1.282239195
